行政区划代码,省,市,县/区,省代码,市代码,县/区代码,
451422,广西壮族自治区,崇左市,宁明县,45,14,22,
451423,广西壮族自治区,崇左市,龙州县,45,14,23,
451424,广西壮族自治区,崇左市,大新县,45,14,24,
451425,广西壮族自治区,崇左市,天等县,45,14,25,
451481,广西壮族自治区,崇左市,凭祥市,45,14,81,
460105,海南省,海口市,秀英区,46,01,05,
460106,海南省,海口市,龙华区,46,01,06,
460107,海南省,海口市,琼山区,46,01,07,
460108,海南省,海口市,美兰区,46,01,08,
460202,海南省,三亚市,海棠区,46,02,02,
460203,海南省,三亚市,吉阳区,46,02,03,
460204,海南省,三亚市,天涯区,46,02,04,
460205,海南省,三亚市,崖州区,46,02,05,
,海南省,三沙市,西沙区,,,,
,海南省,三沙市,南沙区,,,,
469001,海南省,儋州市,五指山市,46,90,01,
469002,海南省,儋州市,琼海市,46,90,02,
469005,海南省,儋州市,文昌市,46,90,05,
469006,海南省,儋州市,万宁市,46,90,06,
469007,海南省,儋州市,东方市,46,90,07,
469021,海南省,儋州市,定安县,46,90,21,
469022,海南省,儋州市,屯昌县,46,90,22,
469023,海南省,儋州市,澄迈县,46,90,23,
469024,海南省,儋州市,临高县,46,90,24,
469025,海南省,儋州市,白沙黎族自治县,46,90,25,
469026,海南省,儋州市,昌江黎族自治县,46,90,26,
469027,海南省,儋州市,乐东黎族自治县,46,90,27,
469028,海南省,儋州市,陵水黎族自治县,46,90,28,
469029,海南省,儋州市,保亭黎族苗族自治县,46,90,29,
469030,海南省,儋州市,琼中黎族苗族自治县,46,90,30,
500101,重庆市,重庆市,万州区,50,01,01,
500102,重庆市,重庆市,涪陵区,50,01,02,
500103,重庆市,重庆市,渝中区,50,01,03,
500104,重庆市,重庆市,大渡口区,50,01,04,
500105,重庆市,重庆市,江北区,50,01,05,
500106,重庆市,重庆市,沙坪坝区,50,01,06,
500107,重庆市,重庆市,九龙坡区,50,01,07,
500108,重庆市,重庆市,南岸区,50,01,08,
500109,重庆市,重庆市,北碚区,50,01,09,
500110,重庆市,重庆市,綦江区,50,01,10,
500111,重庆市,重庆市,大足区,50,01,11,
500112,重庆市,重庆市,渝北区,50,01,12,
500113,重庆市,重庆市,巴南区,50,01,13,
500114,重庆市,重庆市,黔江区,50,01,14,
500115,重庆市,重庆市,长寿区,50,01,15,
500116,重庆市,重庆市,江津区,50,01,16,
500117,重庆市,重庆市,合川区,50,01,17,
500118,重庆市,重庆市,永川区,50,01,18,
500119,重庆市,重庆市,南川区,50,01,19,
500120,重庆市,重庆市,璧山区,50,01,20,
500151,重庆市,重庆市,铜梁区,50,01,51,
500152,重庆市,重庆市,潼南区,50,01,52,
500153,重庆市,重庆市,荣昌区,50,01,53,
500154,重庆市,重庆市,开州区,50,01,54,
500155,重庆市,重庆市,梁平区,50,01,55,
500156,重庆市,重庆市,武隆区,50,01,56,
500229,重庆市,重庆市,城口县,50,02,29,
500230,重庆市,重庆市,丰都县,50,02,30,
500231,重庆市,重庆市,垫江县,50,02,31,
500233,重庆市,重庆市,忠县,50,02,33,
500235,重庆市,重庆市,云阳县,50,02,35,
500236,重庆市,重庆市,奉节县,50,02,36,
500237,重庆市,重庆市,巫山县,50,02,37,
500238,重庆市,重庆市,巫溪县,50,02,38,
500240,重庆市,重庆市,石柱土家族自治县,50,02,40,
500241,重庆市,重庆市,秀山土家族苗族自治县,50,02,41,
500242,重庆市,重庆市,酉阳土家族苗族自治县,50,02,42,
500243,重庆市,重庆市,彭水苗族土家族自治县,50,02,43,
510104,四川省,成都市,锦江区,51,01,04,
510105,四川省,成都市,青羊区,51,01,05,
510106,四川省,成都市,金牛区,51,01,06,
510107,四川省,成都市,武侯区,51,01,07,
510108,四川省,成都市,成华区,51,01,08,
510112,四川省,成都市,龙泉驿区,51,01,12,
510113,四川省,成都市,青白江区,51,01,13,
510114,四川省,成都市,新都区,51,01,14,
510115,四川省,成都市,温江区,51,01,15,
510116,四川省,成都市,双流区,51,01,16,
510117,四川省,成都市,郫都区,51,01,17,
510118,四川省,成都市,新津区,51,01,18,
510121,四川省,成都市,金堂县,51,01,21,
510129,四川省,成都市,大邑县,51,01,29,
510131,四川省,成都市,蒲江县,51,01,31,
510181,四川省,成都市,都江堰市,51,01,81,
510182,四川省,成都市,彭州市,51,01,82,
510183,四川省,成都市,邛崃市,51,01,83,
510184,四川省,成都市,崇州市,51,01,84,
510185,四川省,成都市,简阳市,51,01,85,
510302,四川省,自贡市,自流井区,51,03,02,
510303,四川省,自贡市,贡井区,51,03,03,
510304,四川省,自贡市,大安区,51,03,04,
510311,四川省,自贡市,沿滩区,51,03,11,
510321,四川省,自贡市,荣县,51,03,21,
510322,四川省,自贡市,富顺县,51,03,22,
510402,四川省,攀枝花市,东区,51,04,02,
510403,四川省,攀枝花市,西区,51,04,03,
510411,四川省,攀枝花市,仁和区,51,04,11,
510421,四川省,攀枝花市,米易县,51,04,21,
510422,四川省,攀枝花市,盐边县,51,04,22,
510502,四川省,泸州市,江阳区,51,05,02,
510503,四川省,泸州市,纳溪区,51,05,03,
510504,四川省,泸州市,龙马潭区,51,05,04,
510521,四川省,泸州市,泸县,51,05,21,
510522,四川省,泸州市,合江县,51,05,22,
510524,四川省,泸州市,叙永县,51,05,24,
510525,四川省,泸州市,古蔺县,51,05,25,
510603,四川省,德阳市,旌阳区,51,06,03,
510604,四川省,德阳市,罗江区,51,06,04,
510623,四川省,德阳市,中江县,51,06,23,
510681,四川省,德阳市,广汉市,51,06,81,
510682,四川省,德阳市,什邡市,51,06,82,
510683,四川省,德阳市,绵竹市,51,06,83,
510703,四川省,绵阳市,涪城区,51,07,03,
510704,四川省,绵阳市,游仙区,51,07,04,
510705,四川省,绵阳市,安州区,51,07,05,
510722,四川省,绵阳市,三台县,51,07,22,
510723,四川省,绵阳市,盐亭县,51,07,23,
510725,四川省,绵阳市,梓潼县,51,07,25,
510726,四川省,绵阳市,北川羌族自治县,51,07,26,
510727,四川省,绵阳市,平武县,51,07,27,
510781,四川省,绵阳市,江油市,51,07,81,
510802,四川省,广元市,利州区,51,08,02,
510811,四川省,广元市,昭化区,51,08,11,
510812,四川省,广元市,朝天区,51,08,12,
510821,四川省,广元市,旺苍县,51,08,21,
510822,四川省,广元市,青川县,51,08,22,
510823,四川省,广元市,剑阁县,51,08,23,
510824,四川省,广元市,苍溪县,51,08,24,
510903,四川省,遂宁市,船山区,51,09,03,
510904,四川省,遂宁市,安居区,51,09,04,
510921,四川省,遂宁市,蓬溪县,51,09,21,
510923,四川省,遂宁市,大英县,51,09,23,
510981,四川省,遂宁市,射洪市,51,09,81,
511002,四川省,内江市,市中区,51,10,02,
511011,四川省,内江市,东兴区,51,10,11,
511024,四川省,内江市,威远县,51,10,24,
511025,四川省,内江市,资中县,51,10,25,
511083,四川省,内江市,隆昌市,51,10,83,
511102,四川省,乐山市,市中区,51,11,02,
511111,四川省,乐山市,沙湾区,51,11,11,
511112,四川省,乐山市,五通桥区,51,11,12,
511113,四川省,乐山市,金口河区,51,11,13,
511123,四川省,乐山市,犍为县,51,11,23,
511124,四川省,乐山市,井研县,51,11,24,
511126,四川省,乐山市,夹江县,51,11,26,
511129,四川省,乐山市,沐川县,51,11,29,
511132,四川省,乐山市,峨边彝族自治县,51,11,32,
511133,四川省,乐山市,马边彝族自治县,51,11,33,
511181,四川省,乐山市,峨眉山市,51,11,81,
511302,四川省,南充市,顺庆区,51,13,02,
511303,四川省,南充市,高坪区,51,13,03,
511304,四川省,南充市,嘉陵区,51,13,04,
511321,四川省,南充市,南部县,51,13,21,
511322,四川省,南充市,营山县,51,13,22,
511323,四川省,南充市,蓬安县,51,13,23,
511324,四川省,南充市,仪陇县,51,13,24,
511325,四川省,南充市,西充县,51,13,25,
511381,四川省,南充市,阆中市,51,13,81,
511402,四川省,眉山市,东坡区,51,14,02,
511403,四川省,眉山市,彭山区,51,14,03,
511421,四川省,眉山市,仁寿县,51,14,21,
511423,四川省,眉山市,洪雅县,51,14,23,
511424,四川省,眉山市,丹棱县,51,14,24,
511425,四川省,眉山市,青神县,51,14,25,
511502,四川省,宜宾市,翠屏区,51,15,02,
511503,四川省,宜宾市,南溪区,51,15,03,
511504,四川省,宜宾市,叙州区,51,15,04,
511523,四川省,宜宾市,江安县,51,15,23,
511524,四川省,宜宾市,长宁县,51,15,24,
511525,四川省,宜宾市,高县,51,15,25,
511526,四川省,宜宾市,珙县,51,15,26,
511527,四川省,宜宾市,筠连县,51,15,27,
511528,四川省,宜宾市,兴文县,51,15,28,
511529,四川省,宜宾市,屏山县,51,15,29,
511602,四川省,广安市,广安区,51,16,02,
511603,四川省,广安市,前锋区,51,16,03,
511621,四川省,广安市,岳池县,51,16,21,
511622,四川省,广安市,武胜县,51,16,22,
511623,四川省,广安市,邻水县,51,16,23,
511681,四川省,广安市,华蓥市,51,16,81,
511702,四川省,达州市,通川区,51,17,02,
511703,四川省,达州市,达川区,51,17,03,
511722,四川省,达州市,宣汉县,51,17,22,
511723,四川省,达州市,开江县,51,17,23,
511724,四川省,达州市,大竹县,51,17,24,
511725,四川省,达州市,渠县,51,17,25,
511781,四川省,达州市,万源市,51,17,81,
511802,四川省,雅安市,雨城区,51,18,02,
511803,四川省,雅安市,名山区,51,18,03,
511822,四川省,雅安市,荥经县,51,18,22,
511823,四川省,雅安市,汉源县,51,18,23,
511824,四川省,雅安市,石棉县,51,18,24,
511825,四川省,雅安市,天全县,51,18,25,
511826,四川省,雅安市,芦山县,51,18,26,
511827,四川省,雅安市,宝兴县,51,18,27,
511902,四川省,巴中市,巴州区,51,19,02,
511903,四川省,巴中市,恩阳区,51,19,03,
511921,四川省,巴中市,通江县,51,19,21,
511922,四川省,巴中市,南江县,51,19,22,
511923,四川省,巴中市,平昌县,51,19,23,
512002,四川省,资阳市,雁江区,51,20,02,
512021,四川省,资阳市,安岳县,51,20,21,
512022,四川省,资阳市,乐至县,51,20,22,
513201,四川省,阿坝藏族羌族自治州,马尔康市,51,32,01,
513221,四川省,阿坝藏族羌族自治州,汶川县,51,32,21,
513222,四川省,阿坝藏族羌族自治州,理县,51,32,22,
513223,四川省,阿坝藏族羌族自治州,茂县,51,32,23,
513224,四川省,阿坝藏族羌族自治州,松潘县,51,32,24,
513225,四川省,阿坝藏族羌族自治州,九寨沟县,51,32,25,
513226,四川省,阿坝藏族羌族自治州,金川县,51,32,26,
513227,四川省,阿坝藏族羌族自治州,小金县,51,32,27,
513228,四川省,阿坝藏族羌族自治州,黑水县,51,32,28,
513230,四川省,阿坝藏族羌族自治州,壤塘县,51,32,30,
513231,四川省,阿坝藏族羌族自治州,阿坝县,51,32,31,
513232,四川省,阿坝藏族羌族自治州,若尔盖县,51,32,32,
513233,四川省,阿坝藏族羌族自治州,红原县,51,32,33,
513301,四川省,甘孜藏族自治州,康定市,51,33,01,
513322,四川省,甘孜藏族自治州,泸定县,51,33,22,
513323,四川省,甘孜藏族自治州,丹巴县,51,33,23,
513324,四川省,甘孜藏族自治州,九龙县,51,33,24,
513325,四川省,甘孜藏族自治州,雅江县,51,33,25,
513326,四川省,甘孜藏族自治州,道孚县,51,33,26,
513327,四川省,甘孜藏族自治州,炉霍县,51,33,27,
513328,四川省,甘孜藏族自治州,甘孜县,51,33,28,
513329,四川省,甘孜藏族自治州,新龙县,51,33,29,
513330,四川省,甘孜藏族自治州,德格县,51,33,30,
513331,四川省,甘孜藏族自治州,白玉县,51,33,31,
513332,四川省,甘孜藏族自治州,石渠县,51,33,32,
513333,四川省,甘孜藏族自治州,色达县,51,33,33,
513334,四川省,甘孜藏族自治州,理塘县,51,33,34,
513335,四川省,甘孜藏族自治州,巴塘县,51,33,35,
513336,四川省,甘孜藏族自治州,乡城县,51,33,36,
513337,四川省,甘孜藏族自治州,稻城县,51,33,37,
513338,四川省,甘孜藏族自治州,得荣县,51,33,38,
513401,四川省,凉山彝族自治州,西昌市,51,34,01,
513422,四川省,凉山彝族自治州,木里藏族自治县,51,34,22,
513423,四川省,凉山彝族自治州,盐源县,51,34,23,
513424,四川省,凉山彝族自治州,德昌县,51,34,24,
513425,四川省,凉山彝族自治州,会理县,51,34,25,
513426,四川省,凉山彝族自治州,会东县,51,34,26,
513427,四川省,凉山彝族自治州,宁南县,51,34,27,
513428,四川省,凉山彝族自治州,普格县,51,34,28,
513429,四川省,凉山彝族自治州,布拖县,51,34,29,
513430,四川省,凉山彝族自治州,金阳县,51,34,30,
513431,四川省,凉山彝族自治州,昭觉县,51,34,31,
513432,四川省,凉山彝族自治州,喜德县,51,34,32,
513433,四川省,凉山彝族自治州,冕宁县,51,34,33,
513434,四川省,凉山彝族自治州,越西县,51,34,34,
513435,四川省,凉山彝族自治州,甘洛县,51,34,35,
513436,四川省,凉山彝族自治州,美姑县,51,34,36,
513437,四川省,凉山彝族自治州,雷波县,51,34,37,
520102,贵州省,贵阳市,南明区,52,01,02,
520103,贵州省,贵阳市,云岩区,52,01,03,
520111,贵州省,贵阳市,花溪区,52,01,11,
520112,贵州省,贵阳市,乌当区,52,01,12,
520113,贵州省,贵阳市,白云区,52,01,13,
520115,贵州省,贵阳市,观山湖区,52,01,15,
520121,贵州省,贵阳市,开阳县,52,01,21,
520122,贵州省,贵阳市,息烽县,52,01,22,
520123,贵州省,贵阳市,修文县,52,01,23,
520181,贵州省,贵阳市,清镇市,52,01,81,
520201,贵州省,六盘水市,钟山区,52,02,01,
520203,贵州省,六盘水市,六枝特区,52,02,03,
520204,贵州省,六盘水市,水城区,52,02,04,
520281,贵州省,六盘水市,盘州市,52,02,81,
520302,贵州省,遵义市,红花岗区,52,03,02,
520303,贵州省,遵义市,汇川区,52,03,03,
520304,贵州省,遵义市,播州区,52,03,04,
520322,贵州省,遵义市,桐梓县,52,03,22,
520323,贵州省,遵义市,绥阳县,52,03,23,
520324,贵州省,遵义市,正安县,52,03,24,
520325,贵州省,遵义市,道真仡佬族苗族自治县,52,03,25,
520326,贵州省,遵义市,务川仡佬族苗族自治县,52,03,26,
520327,贵州省,遵义市,凤冈县,52,03,27,
520328,贵州省,遵义市,湄潭县,52,03,28,
520329,贵州省,遵义市,余庆县,52,03,29,
520330,贵州省,遵义市,习水县,52,03,30,
520381,贵州省,遵义市,赤水市,52,03,81,
520382,贵州省,遵义市,仁怀市,52,03,82,
520402,贵州省,安顺市,西秀区,52,04,02,
520403,贵州省,安顺市,平坝区,52,04,03,
520422,贵州省,安顺市,普定县,52,04,22,
520423,贵州省,安顺市,镇宁布依族苗族自治县,52,04,23,
520424,贵州省,安顺市,关岭布依族苗族自治县,52,04,24,
520425,贵州省,安顺市,紫云苗族布依族自治县,52,04,25,
520502,贵州省,毕节市,七星关区,52,05,02,
520521,贵州省,毕节市,大方县,52,05,21,
520522,贵州省,毕节市,黔西县,52,05,22,
520523,贵州省,毕节市,金沙县,52,05,23,
520524,贵州省,毕节市,织金县,52,05,24,
520525,贵州省,毕节市,纳雍县,52,05,25,
520526,贵州省,毕节市,威宁彝族回族苗族自治县,52,05,26,
520527,贵州省,毕节市,赫章县,52,05,27,
520602,贵州省,铜仁市,碧江区,52,06,02,
520603,贵州省,铜仁市,万山区,52,06,03,
520621,贵州省,铜仁市,江口县,52,06,21,
520622,贵州省,铜仁市,玉屏侗族自治县,52,06,22,
520623,贵州省,铜仁市,石阡县,52,06,23,
520624,贵州省,铜仁市,思南县,52,06,24,
520625,贵州省,铜仁市,印江土家族苗族自治县,52,06,25,
520626,贵州省,铜仁市,德江县,52,06,26,
520627,贵州省,铜仁市,沿河土家族自治县,52,06,27,
520628,贵州省,铜仁市,松桃苗族自治县,52,06,28,
522301,贵州省,黔西南布依族苗族自治州,兴义市,52,23,01,
522302,贵州省,黔西南布依族苗族自治州,兴仁市,52,23,02,
522323,贵州省,黔西南布依族苗族自治州,普安县,52,23,23,
522324,贵州省,黔西南布依族苗族自治州,晴隆县,52,23,24,
522325,贵州省,黔西南布依族苗族自治州,贞丰县,52,23,25,
522326,贵州省,黔西南布依族苗族自治州,望谟县,52,23,26,
522327,贵州省,黔西南布依族苗族自治州,册亨县,52,23,27,
522328,贵州省,黔西南布依族苗族自治州,安龙县,52,23,28,
522601,贵州省,黔东南苗族侗族自治州,凯里市,52,26,01,
522622,贵州省,黔东南苗族侗族自治州,黄平县,52,26,22,
522623,贵州省,黔东南苗族侗族自治州,施秉县,52,26,23,
522624,贵州省,黔东南苗族侗族自治州,三穗县,52,26,24,
522625,贵州省,黔东南苗族侗族自治州,镇远县,52,26,25,
522626,贵州省,黔东南苗族侗族自治州,岑巩县,52,26,26,
522627,贵州省,黔东南苗族侗族自治州,天柱县,52,26,27,
522628,贵州省,黔东南苗族侗族自治州,锦屏县,52,26,28,
522629,贵州省,黔东南苗族侗族自治州,剑河县,52,26,29,
522630,贵州省,黔东南苗族侗族自治州,台江县,52,26,30,
522631,贵州省,黔东南苗族侗族自治州,黎平县,52,26,31,
522632,贵州省,黔东南苗族侗族自治州,榕江县,52,26,32,
522633,贵州省,黔东南苗族侗族自治州,从江县,52,26,33,
522634,贵州省,黔东南苗族侗族自治州,雷山县,52,26,34,
522635,贵州省,黔东南苗族侗族自治州,麻江县,52,26,35,
522636,贵州省,黔东南苗族侗族自治州,丹寨县,52,26,36,
522701,贵州省,黔南布依族苗族自治州,都匀市,52,27,01,
522702,贵州省,黔南布依族苗族自治州,福泉市,52,27,02,
522722,贵州省,黔南布依族苗族自治州,荔波县,52,27,22,
522723,贵州省,黔南布依族苗族自治州,贵定县,52,27,23,
522725,贵州省,黔南布依族苗族自治州,瓮安县,52,27,25,
522726,贵州省,黔南布依族苗族自治州,独山县,52,27,26,
522727,贵州省,黔南布依族苗族自治州,平塘县,52,27,27,
522728,贵州省,黔南布依族苗族自治州,罗甸县,52,27,28,
522729,贵州省,黔南布依族苗族自治州,长顺县,52,27,29,
522730,贵州省,黔南布依族苗族自治州,龙里县,52,27,30,
522731,贵州省,黔南布依族苗族自治州,惠水县,52,27,31,
522732,贵州省,黔南布依族苗族自治州,三都水族自治县,52,27,32,
530102,云南省,昆明市,五华区,53,01,02,
530103,云南省,昆明市,盘龙区,53,01,03,
530111,云南省,昆明市,官渡区,53,01,11,
530112,云南省,昆明市,西山区,53,01,12,
530113,云南省,昆明市,东川区,53,01,13,
530114,云南省,昆明市,呈贡区,53,01,14,
530115,云南省,昆明市,晋宁区,53,01,15,
530124,云南省,昆明市,富民县,53,01,24,
530125,云南省,昆明市,宜良县,53,01,25,
530126,云南省,昆明市,石林彝族自治县,53,01,26,
530127,云南省,昆明市,嵩明县,53,01,27,
530128,云南省,昆明市,禄劝彝族苗族自治县,53,01,28,
530129,云南省,昆明市,寻甸回族彝族自治县,53,01,29,
530181,云南省,昆明市,安宁市,53,01,81,
530302,云南省,曲靖市,麒麟区,53,03,02,
530303,云南省,曲靖市,沾益区,53,03,03,
530304,云南省,曲靖市,马龙区,53,03,04,
530322,云南省,曲靖市,陆良县,53,03,22,
530323,云南省,曲靖市,师宗县,53,03,23,
530324,云南省,曲靖市,罗平县,53,03,24,
530325,云南省,曲靖市,富源县,53,03,25,
530326,云南省,曲靖市,会泽县,53,03,26,
530381,云南省,曲靖市,宣威市,53,03,81,
530402,云南省,玉溪市,红塔区,53,04,02,
530403,云南省,玉溪市,江川区,53,04,03,
530423,云南省,玉溪市,通海县,53,04,23,
530424,云南省,玉溪市,华宁县,53,04,24,
530425,云南省,玉溪市,易门县,53,04,25,
530426,云南省,玉溪市,峨山彝族自治县,53,04,26,
530427,云南省,玉溪市,新平彝族傣族自治县,53,04,27,
530428,云南省,玉溪市,元江哈尼族彝族傣族自治县,53,04,28,
530481,云南省,玉溪市,澄江市,53,04,81,
530502,云南省,保山市,隆阳区,53,05,02,
530521,云南省,保山市,施甸县,53,05,21,
530523,云南省,保山市,龙陵县,53,05,23,
530524,云南省,保山市,昌宁县,53,05,24,
530581,云南省,保山市,腾冲市,53,05,81,
530602,云南省,昭通市,昭阳区,53,06,02,
530621,云南省,昭通市,鲁甸县,53,06,21,
530622,云南省,昭通市,巧家县,53,06,22,
530623,云南省,昭通市,盐津县,53,06,23,
530624,云南省,昭通市,大关县,53,06,24,
530625,云南省,昭通市,永善县,53,06,25,
530626,云南省,昭通市,绥江县,53,06,26,
530627,云南省,昭通市,镇雄县,53,06,27,
530628,云南省,昭通市,彝良县,53,06,28,
530629,云南省,昭通市,威信县,53,06,29,
530681,云南省,昭通市,水富市,53,06,81,
530702,云南省,丽江市,古城区,53,07,02,
530721,云南省,丽江市,玉龙纳西族自治县,53,07,21,
530722,云南省,丽江市,永胜县,53,07,22,
530723,云南省,丽江市,华坪县,53,07,23,
530724,云南省,丽江市,宁蒗彝族自治县,53,07,24,
530802,云南省,普洱市,思茅区,53,08,02,
530821,云南省,普洱市,宁洱哈尼族彝族自治县,53,08,21,
530822,云南省,普洱市,墨江哈尼族自治县,53,08,22,
530823,云南省,普洱市,景东彝族自治县,53,08,23,
530824,云南省,普洱市,景谷傣族彝族自治县,53,08,24,
530825,云南省,普洱市,镇沅彝族哈尼族拉祜族自治县,53,08,25,
530826,云南省,普洱市,江城哈尼族彝族自治县,53,08,26,
530827,云南省,普洱市,孟连傣族拉祜族佤族自治县,53,08,27,
530828,云南省,普洱市,澜沧拉祜族自治县,53,08,28,
530829,云南省,普洱市,西盟佤族自治县,53,08,29,
530902,云南省,临沧市,临翔区,53,09,02,
530921,云南省,临沧市,凤庆县,53,09,21,
530922,云南省,临沧市,云县,53,09,22,
530923,云南省,临沧市,永德县,53,09,23,
530924,云南省,临沧市,镇康县,53,09,24,
530925,云南省,临沧市,双江拉祜族佤族布朗族傣族自治县,53,09,25,
530926,云南省,临沧市,耿马傣族佤族自治县,53,09,26,
530927,云南省,临沧市,沧源佤族自治县,53,09,27,
532301,云南省,楚雄彝族自治州,楚雄市,53,23,01,
532322,云南省,楚雄彝族自治州,双柏县,53,23,22,
532323,云南省,楚雄彝族自治州,牟定县,53,23,23,
532324,云南省,楚雄彝族自治州,南华县,53,23,24,
532325,云南省,楚雄彝族自治州,姚安县,53,23,25,
532326,云南省,楚雄彝族自治州,大姚县,53,23,26,
532327,云南省,楚雄彝族自治州,永仁县,53,23,27,
532328,云南省,楚雄彝族自治州,元谋县,53,23,28,
532329,云南省,楚雄彝族自治州,武定县,53,23,29,
532331,云南省,楚雄彝族自治州,禄丰县,53,23,31,
532501,云南省,红河哈尼族彝族自治州,个旧市,53,25,01,
532502,云南省,红河哈尼族彝族自治州,开远市,53,25,02,
532503,云南省,红河哈尼族彝族自治州,蒙自市,53,25,03,
532504,云南省,红河哈尼族彝族自治州,弥勒市,53,25,04,
532523,云南省,红河哈尼族彝族自治州,屏边苗族自治县,53,25,23,
532524,云南省,红河哈尼族彝族自治州,建水县,53,25,24,
532525,云南省,红河哈尼族彝族自治州,石屏县,53,25,25,
532527,云南省,红河哈尼族彝族自治州,泸西县,53,25,27,
532528,云南省,红河哈尼族彝族自治州,元阳县,53,25,28,
532529,云南省,红河哈尼族彝族自治州,红河县,53,25,29,
532530,云南省,红河哈尼族彝族自治州,金平苗族瑶族傣族自治县,53,25,30,
532531,云南省,红河哈尼族彝族自治州,绿春县,53,25,31,
532532,云南省,红河哈尼族彝族自治州,河口瑶族自治县,53,25,32,
532601,云南省,文山壮族苗族自治州,文山市,53,26,01,
532622,云南省,文山壮族苗族自治州,砚山县,53,26,22,
532623,云南省,文山壮族苗族自治州,西畴县,53,26,23,
532624,云南省,文山壮族苗族自治州,麻栗坡县,53,26,24,
532625,云南省,文山壮族苗族自治州,马关县,53,26,25,
532626,云南省,文山壮族苗族自治州,丘北县,53,26,26,
532627,云南省,文山壮族苗族自治州,广南县,53,26,27,
532628,云南省,文山壮族苗族自治州,富宁县,53,26,28,
532801,云南省,西双版纳傣族自治州,景洪市,53,28,01,
532822,云南省,西双版纳傣族自治州,勐海县,53,28,22,
532823,云南省,西双版纳傣族自治州,勐腊县,53,28,23,
532901,云南省,大理白族自治州,大理市,53,29,01,
532922,云南省,大理白族自治州,漾濞彝族自治县,53,29,22,
532923,云南省,大理白族自治州,祥云县,53,29,23,
532924,云南省,大理白族自治州,宾川县,53,29,24,
532925,云南省,大理白族自治州,弥渡县,53,29,25,
532926,云南省,大理白族自治州,南涧彝族自治县,53,29,26,
532927,云南省,大理白族自治州,巍山彝族回族自治县,53,29,27,
532928,云南省,大理白族自治州,永平县,53,29,28,
532929,云南省,大理白族自治州,云龙县,53,29,29,
532930,云南省,大理白族自治州,洱源县,53,29,30,
532931,云南省,大理白族自治州,剑川县,53,29,31,
532932,云南省,大理白族自治州,鹤庆县,53,29,32,
533102,云南省,德宏傣族景颇族自治州,瑞丽市,53,31,02,
533103,云南省,德宏傣族景颇族自治州,芒市,53,31,03,
533122,云南省,德宏傣族景颇族自治州,梁河县,53,31,22,
533123,云南省,德宏傣族景颇族自治州,盈江县,53,31,23,
533124,云南省,德宏傣族景颇族自治州,陇川县,53,31,24,
533301,云南省,怒江傈僳族自治州,泸水市,53,33,01,
533323,云南省,怒江傈僳族自治州,福贡县,53,33,23,
